Date,ERBS Id,EUtranCell Id,CAActivatedDlSum,CACapableDlSamp,CAcapableDlsum,CAConfiguredDlSamp,CAConfiguredDlSum,CAScheduledDlSum,PdcpVolDldrbLastTTICA,PdcpVolDrbCA,RadioThpVolDl,RadioThpVolDlScell,UEThp2UlDistr,UEThpDlDistr,UEThpTimeDlCA,UEThpTimeUlCA,UEThpVolUlCA
11-Dec-19,LRJK151,LRJK151K,258069,720,52052,720,7174,84996,20449381,3326797,114819874,163899,1090,1837,492037,0,0
11-Dec-19,LRJK151,LRJK151KA,,,,,,,,,,,,,,,
11-Dec-19,LRJK151,LRJK151KE,46381,720,15945,720,4424,17952,542549,232900,15556189,278745,707,1141,52378,0,0
11-Dec-19,LRJK151,LRJK151L,82289,720,29410,720,3891,41338,7975978,839774,61786414,24161,628,1297,142023,0,0
11-Dec-19,LRJK151,LRJK151LB,,,,,,,,,,,,,,,
11-Dec-19,LRJK151,LRJK151LF,25916,720,19949,720,4959,15802,440867,37845,15169369,31686,1077,1606,29206,0,0
11-Dec-19,LRJK151,LRJK151M,37920,720,19652,720,1808,18376,5410322,196519,55771517,45,454,867,46538,0,0
11-Dec-19,LRJK151,LRJK151MC,,,,,,,,,,,,,,,
11-Dec-19,LRJK151,LRJK151MG,43464,720,31550,720,4914,16530,863402,202824,17528381,4111,1072,1537,362903,0,0
11-Dec-19,LRJK152,LRJK152K,125615,720,70460,720,13017,28239,7393201,914165,82576344,220094,2294,2882,793367,0,0
11-Dec-19,LRJK152,LRJK152KA,,,,,,,,,,,,,,,
11-Dec-19,LRJK152,LRJK152KE,404786,720,31744,720,7354,190384,1404453,2106667,27568011,0,1810,2130,2358128,0,0
11-Dec-19,LRJK152,LRJK152L,10716,720,39121,720,6719,4204,7510027,44503,68682346,264358,1236,1948,6721,0,0
11-Dec-19,LRJK152,LRJK152LB,0,720,37313,720,14495,0,11412700,0,71340160,8863,1062,1838,0,0,0
11-Dec-19,LRJK152,LRJK152LF,148973,720,6650,720,951,118920,274277,545968,8702488,0,419,631,266936,0,0
11-Dec-19,LRJK152,LRJK152M,10279,720,21843,720,5700,3081,8260526,169729,43935994,101257,795,1123,4343,0,0
11-Dec-19,LRJK152,LRJK152MC,,,,,,,,,,,,,,,
11-Dec-19,LRJK152,LRJK152MG,216600,720,6142,720,1972,101537,307406,549597,11055566,0,334,502,448697,0,0
11-Dec-19,LRJK154,LRJK154K,71476,720,15804,720,3322,17793,9590070,635313,38561498,0,686,864,69756,0,0
11-Dec-19,LRJK154,LRJK154KA,0,720,20175,720,5658,0,22576885,0,38370591,153488,1035,862,0,0,0
11-Dec-19,LRJK154,LRJK154KE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Dec-19,LRJK154,LRJK154L,1209,720,4801,720,620,207,2341241,946,5598991,0,114,250,34,0,0
11-Dec-19,LRJK154,LRJK154LB,0,720,18571,720,5602,0,14632159,0,25693493,241,537,839,0,0,0
11-Dec-19,LRJK154,LRJK154LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Dec-19,LRJK154,LRJK154M,3876,720,28282,720,3661,647,16122790,1359,63494016,0,1090,1296,26,0,0
11-Dec-19,LRJK154,LRJK154MC,0,720,36056,720,8966,0,30269963,0,50619643,1,1725,1583,0,0,0
11-Dec-19,LRJK154,LRJK154MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Dec-19,LRJK155,LRJK155K,42239,720,80547,720,13128,4656,10670560,264569,97976115,0,1919,2815,194447,0,0
11-Dec-19,LRJK155,LRJK155KA,,,,,,,,,,,,,,,
11-Dec-19,LRJK155,LRJK155KE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Dec-19,LRJK155,LRJK155L,157032,720,22420,720,5439,85860,6404223,2204323,40754462,0,1042,1225,163114,0,0
11-Dec-19,LRJK155,LRJK155LB,0,720,17185,720,5884,0,5394141,0,38867087,169222,587,919,0,0,0
11-Dec-19,LRJK155,LRJK155LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Dec-19,LRJK155,LRJK155M,20880,720,51106,720,8470,10646,7677385,99720,82308379,0,1362,2226,46862,0,0
11-Dec-19,LRJK155,LRJK155MC,,,,,,,,,,,,,,,
11-Dec-19,LRJK155,LRJK155MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Dec-19,LRJK157,LRJK157K,50911,360,18019,360,4903,15782,8876698,232882,29760930,116140,1723,2329,63765,0,0
11-Dec-19,LRJK157,LRJK157KA,0,360,30090,360,14334,0,7303917,0,25599421,172137,2331,2860,0,0,0
11-Dec-19,LRJK157,LRJK157KE,74644,360,9871,360,2976,30803,601014,170109,9818611,0,1398,1927,164330,0,0
11-Dec-19,LRJK157,LRJK157L,38623,360,3406,360,943,11226,3010638,527393,9292482,285920,115,157,29291,0,0
11-Dec-19,LRJK157,LRJK157LB,,,,,,,,,,,,,,,
11-Dec-19,LRJK157,LRJK157LF,148334,360,12236,360,2952,79677,1424382,754076,11451371,0,737,1384,370497,0,0
11-Dec-19,LRJK157,LRJK157M,91458,360,62206,360,14765,41728,15058367,376222,55738225,599343,4307,5912,636456,0,0
11-Dec-19,LRJK157,LRJK157MC,,,,,,,,,,,,,,,
11-Dec-19,LRJK157,LRJK157MG,196510,360,9378,360,2544,117625,2062475,1233512,9756446,0,395,993,943391,0,0
11-Dec-19,LRJK162,LRJK162K,33932,720,4999,720,1050,5456,1632450,468472,11653455,11325,125,272,14474,0,0
11-Dec-19,LRJK162,LRJK162KA,218924,720,25647,720,16398,35675,5955858,2241464,35643229,124371,864,1869,86742,0,0
11-Dec-19,LRJK162,LRJK162KE,113149,720,5492,720,1687,27726,173568,282031,1438621,0,692,504,71069,0,0
11-Dec-19,LRJK162,LRJK162KI,24593,720,6402,720,3112,7628,1512744,116861,12203651,791302,211,465,10050,0,0
11-Dec-19,LRJK162,LRJK162L,318235,720,14756,720,2958,168694,8074749,6170716,33680930,1004145,389,628,210914,0,0
11-Dec-19,LRJK162,LRJK162LB,,,,,,,,,,,,,,,
11-Dec-19,LRJK162,LRJK162LF,43036,720,605,720,260,31838,52389,275422,809830,0,42,79,44657,0,0
11-Dec-19,LRJK162,LRJK162LJ,22527,720,7568,720,3743,9723,1586194,189573,7430952,610712,676,788,7896,0,0
11-Dec-19,LRJK162,LRJK162M,127491,720,34344,720,8559,51470,12048686,1904640,61324790,384419,848,1410,79677,0,0
11-Dec-19,LRJK162,LRJK162MC,,,,,,,,,,,,,,,
11-Dec-19,LRJK162,LRJK162MG,313327,720,12675,720,4595,143004,753109,1844770,13615849,0,770,879,337446,0,0
11-Dec-19,LRJK162,LRJK162MK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Dec-19,LRJK164,LRJK164K,79494,720,13634,720,2504,34980,9417164,1207559,36535186,140774,382,599,56308,0,0
11-Dec-19,LRJK164,LRJK164KA,0,720,15267,720,6033,0,6789990,0,31416971,168155,391,765,0,0,0
11-Dec-19,LRJK164,LRJK164KE,32040,720,6371,720,1819,19805,554807,241484,10607561,0,286,447,28595,0,0
11-Dec-19,LRJK164,LRJK164L,1020,720,4383,720,981,289,1065908,289,5331099,1592,175,340,2,0,0
11-Dec-19,LRJK164,LRJK164LB,0,720,9530,720,4680,0,2062994,0,13732860,11,134,409,0,0,0
11-Dec-19,LRJK164,LRJK164LF,28496,720,1409,720,370,22242,76728,9518,1995615,0,31,87,27837,0,0
11-Dec-19,LRJK164,LRJK164M,822,720,6897,720,691,285,6342577,341,21914087,88018,245,440,4,0,0
11-Dec-19,LRJK164,LRJK164MC,0,720,9880,720,4171,0,3468109,0,29251125,6,266,546,0,0,0
11-Dec-19,LRJK164,LRJK164MG,263746,720,4653,720,1287,205284,159449,478490,7812104,0,324,591,391784,0,0
11-Dec-19,LRJK167,LRJK167K,18382,720,42907,720,9801,6954,9453786,83192,83629361,100993,1342,1863,29761,0,0
11-Dec-19,LRJK167,LRJK167KA,,,,,,,,,,,,,,,
11-Dec-19,LRJK167,LRJK167KE,182034,720,6668,720,1390,122406,330875,476562,11532620,0,525,641,342700,0,0
11-Dec-19,LRJK167,LRJK167L,71915,720,28616,720,6623,18081,9137822,361778,68249633,71943,1268,1681,54814,0,0
11-Dec-19,LRJK167,LRJK167LB,0,720,32426,720,13629,0,9914329,0,69791468,55222,974,1569,0,0,0
11-Dec-19,LRJK167,LRJK167LF,61081,720,8899,720,2122,25799,532285,342859,11793208,0,1103,1601,78394,0,0
11-Dec-19,LRJK167,LRJK167M,29074,720,95835,720,19582,13838,11796066,58501,102529937,33324,4960,4288,58695,0,0
11-Dec-19,LRJK167,LRJK167MC,,,,,,,,,,,,,,,
11-Dec-19,LRJK167,LRJK167MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Dec-19,LRJK170,LRJK170K,177669,720,39100,720,6410,88414,5774874,1515035,65207473,253159,1529,2109,347594,0,0
11-Dec-19,LRJK170,LRJK170KA,0,720,101179,720,39966,0,21446211,0,78477019,293753,4207,3795,0,0,0
11-Dec-19,LRJK170,LRJK170KE,97533,720,12787,720,2297,38985,461867,184576,11984546,0,953,1200,95361,0,0
11-Dec-19,LRJK170,LRJK170L,2978,720,11144,720,2898,322,2348811,1990,20275795,89086,711,989,97,0,0
11-Dec-19,LRJK170,LRJK170LB,0,720,26351,720,8050,0,4201038,0,42621033,2509,890,1323,0,0,0
11-Dec-19,LRJK170,LRJK170LF,202041,720,18981,720,2793,151163,375594,636470,15400660,0,1186,1626,914329,0,0
11-Dec-19,LRJK170,LRJK170M,23542,720,48448,720,7260,11295,8415293,85993,77634565,213676,1286,2118,65299,0,0
11-Dec-19,LRJK170,LRJK170MC,0,720,27473,720,8387,0,9331674,0,61019288,113,975,1270,0,0,0
11-Dec-19,LRJK170,LRJK170MG,76739,720,12910,720,2022,60113,230332,169482,8434629,0,1288,1624,252144,0,0
11-Dec-19,LRJK179,LRJK179K,134690,720,20615,720,6169,24317,6767721,2563414,27093014,84234,857,930,35559,0,0
11-Dec-19,LRJK179,LRJK179KA,0,720,42586,720,22826,0,11018014,0,52920626,165205,2233,2629,0,0,0
11-Dec-19,LRJK179,LRJK179KE,67062,720,9551,720,3901,30743,281309,187539,8722740,0,678,1294,34277,0,0
11-Dec-19,LRJK179,LRJK179L,110845,720,22459,720,8797,17709,4639641,854747,24039332,453877,1375,1363,21531,0,0
11-Dec-19,LRJK179,LRJK179LB,0,720,22808,720,13254,0,5264492,0,30046302,52422,770,1337,0,0,0
11-Dec-19,LRJK179,LRJK179LF,150517,720,7609,720,4252,37889,339028,1008251,3504796,0,331,746,41438,0,0
11-Dec-19,LRJK179,LRJK179M,23733,720,14100,720,5343,9317,6250018,223320,24217086,8636,399,656,8220,0,0
11-Dec-19,LRJK179,LRJK179MC,0,720,27191,720,14262,0,8855765,0,39620509,46889,1097,1621,0,0,0
11-Dec-19,LRJK179,LRJK179MG,8294,720,3178,720,1409,1978,152378,28722,4644762,0,131,288,2014,0,0
11-Dec-19,LRJK180,LRJK180K,5167,720,64247,720,11244,1650,8953367,10232,81504601,178813,2076,3026,1119,0,0
11-Dec-19,LRJK180,LRJK180KA,,,,,,,,,,,,,,,
11-Dec-19,LRJK180,LRJK180KE,9248,720,3597,720,328,6800,272459,25245,7139200,0,161,282,14447,0,0
11-Dec-19,LRJK180,LRJK180L,12868,720,25364,720,4754,4451,8744219,100507,67300515,532497,668,1044,6697,0,0
11-Dec-19,LRJK180,LRJK180LB,0,720,31323,720,9911,0,15055597,0,81243517,8687,876,1101,0,0,0
11-Dec-19,LRJK180,LRJK180LF,141983,720,12917,720,3798,105682,424327,718529,13739437,0,1135,1460,217952,0,0
11-Dec-19,LRJK180,LRJK180M,7117,720,38672,720,7213,1991,8918120,40995,69958885,9298,1440,1869,10867,0,0
11-Dec-19,LRJK180,LRJK180MC,,,,,,,,,,,,,,,
11-Dec-19,LRJK180,LRJK180MG,167158,720,42282,720,9522,71676,1309122,439722,24541138,0,1977,2604,952639,0,0
11-Dec-19,LRJK181,LRJK181K,99611,720,20533,720,7615,50642,5781282,1390765,31707616,1420694,1005,1298,75726,0,0
11-Dec-19,LRJK181,LRJK181KA,0,720,22289,720,17209,0,8385204,0,39352958,321796,1006,1203,0,0,0
11-Dec-19,LRJK181,LRJK181KE,335807,720,6226,720,3860,212838,479296,2446649,6373863,0,321,600,331213,0,0
11-Dec-19,LRJK181,LRJK181KI,,,,,,,,,,,,,,,
11-Dec-19,LRJK181,LRJK181L,37747,720,42198,720,9517,17616,10158917,238330,80705656,882042,1278,2183,62111,0,0
11-Dec-19,LRJK181,LRJK181LB,0,720,72309,720,37067,0,14935156,0,96865905,128050,1917,3155,0,0,0
11-Dec-19,LRJK181,LRJK181LF,39462,720,5283,720,2151,13699,367112,141749,7334585,0,307,667,25919,0,0
11-Dec-19,LRJK181,LRJK181LJ,,,,,,,,,,,,,,,
11-Dec-19,LRJK181,LRJK181M,5286,720,11792,720,3235,2322,4452521,19384,21363958,2379033,493,686,2528,0,0
11-Dec-19,LRJK181,LRJK181MC,0,720,23228,720,13622,0,6153066,0,34512070,3502,595,1212,0,0,0
11-Dec-19,LRJK181,LRJK181MG,579300,720,21683,720,6871,413726,716144,4261382,18674216,0,709,1408,1967003,0,0
11-Dec-19,LRJK181,LRJK181MK,,,,,,,,,,,,,,,
11-Dec-19,LRJK182,LRJK182K,0,720,36763,720,22804,0,13933407,0,70302260,241496,806,1468,0,0,0
11-Dec-19,LRJK182,LRJK182KE,123111,720,4862,720,2250,75685,322315,612298,7025054,0,174,347,93761,0,0
11-Dec-19,LRJK182,LRJK182L,0,720,44919,720,24661,0,9745649,0,68411601,140139,869,1857,0,0,0
11-Dec-19,LRJK182,LRJK182LF,55413,720,5307,720,2551,32686,415379,273819,9979187,0,241,499,37588,0,0
11-Dec-19,LRJK182,LRJK182M,0,720,34549,720,12911,0,9257370,0,57739858,218648,707,1519,0,0,0
11-Dec-19,LRJK182,LRJK182MG,156641,720,7544,720,4735,94511,355973,520543,5931847,0,516,951,150120,0,0
11-Dec-19,LRJK183,LRJK183K,0,720,8866,720,3619,0,4359950,0,17283166,753701,292,318,0,0,0
11-Dec-19,LRJK183,LRJK183KE,169414,720,18423,720,6247,117317,790333,1375469,17554152,0,794,1273,383796,0,0
11-Dec-19,LRJK183,LRJK183L,0,720,9023,720,2863,0,2602951,0,20025890,93,228,463,0,0,0
11-Dec-19,LRJK183,LRJK183LF,2750,720,469,720,178,1956,6392,393,321121,0,24,88,66,0,0
11-Dec-19,LRJK183,LRJK183M,0,720,30200,720,13577,0,11037859,0,66885538,1028119,744,1275,0,0,0
11-Dec-19,LRJK183,LRJK183MG,119221,720,1912,720,601,111622,293021,1304520,8942238,0,49,143,121219,0,0
11-Dec-19,LRJK185,LRJK185K,0,720,43942,720,15124,0,14808243,0,88957330,680248,850,1874,0,0,0
11-Dec-19,LRJK185,LRJK185KA,,,,,,,,,,,,,,,
11-Dec-19,LRJK185,LRJK185KE,272712,720,23614,720,7590,117727,1058293,1461537,22155169,0,749,1413,936949,0,0
11-Dec-19,LRJK185,LRJK185L,0,720,117219,720,35686,0,8805659,0,88144173,71267,3855,5508,0,0,0
11-Dec-19,LRJK185,LRJK185LB,,,,,,,,,,,,,,,
11-Dec-19,LRJK185,LRJK185LF,79297,720,4827,720,974,63536,213822,367831,5630054,0,112,259,282556,0,0
11-Dec-19,LRJK185,LRJK185M,0,720,79056,720,23151,0,12812678,0,101841239,593601,2051,3276,0,0,0
11-Dec-19,LRJK185,LRJK185MC,,,,,,,,,,,,,,,
11-Dec-19,LRJK185,LRJK185MG,240606,720,15026,720,5287,123995,664343,1029657,19172453,0,498,873,762656,0,0
11-Dec-19,LRJK186,LRJK186K,1055,720,1041,720,179,36,134240,545,518708,0,25,69,9,0,0
11-Dec-19,LRJK186,LRJK186KA,0,720,2829,720,1685,0,796887,0,5412538,0,118,183,0,0,0
11-Dec-19,LRJK186,LRJK186KE,1506,720,2738,720,134,486,125787,248,6773784,0,93,193,238,0,0
11-Dec-19,LRJK186,LRJK186L,8246,720,35971,720,4159,3463,8411757,156379,65387319,58492,1081,1827,19533,0,0
11-Dec-19,LRJK186,LRJK186LB,,,,,,,,,,,,,,,
11-Dec-19,LRJK186,LRJK186LF,77106,720,12629,720,3117,54269,225652,82146,7030864,0,1019,1228,195043,0,0
11-Dec-19,LRJK186,LRJK186M,20110,720,22467,720,5556,10871,4927603,121754,51204924,1393957,1282,1627,37972,0,0
11-Dec-19,LRJK186,LRJK186MC,,,,,,,,,,,,,,,
11-Dec-19,LRJK186,LRJK186MG,401803,720,12633,720,4231,267011,344071,1924271,12092863,0,681,1049,1168379,0,0
11-Dec-19,LRJK188,LRJK188K,1322,720,8160,720,888,380,2379537,286,15122264,0,228,347,11,0,0
11-Dec-19,LRJK188,LRJK188KA,17791,720,13964,720,4805,2657,4719045,123750,23397716,5,450,698,3482,0,0
11-Dec-19,LRJK188,LRJK188KE,0,720,13463,720,3465,0,492098,0,16204591,0,655,809,0,0,0
11-Dec-19,LRJK188,LRJK188KI,1716,720,4701,720,1361,291,3472752,3827,14201643,23427,214,228,77,0,0
11-Dec-19,LRJK188,LRJK188L,63202,720,25310,720,5249,34944,8999283,412889,54055957,0,1159,1551,39782,0,0
11-Dec-19,LRJK188,LRJK188LB,389,720,12444,720,3897,21,4114768,217,22899270,19,397,547,23,0,0
11-Dec-19,LRJK188,LRJK188LF,0,720,22157,720,3381,0,560690,0,18330851,0,1132,1288,0,0,0
11-Dec-19,LRJK188,LRJK188LJ,7400,720,4733,720,466,1151,769299,448,6750979,47738,187,250,17,0,0
11-Dec-19,LRJK188,LRJK188M,124266,720,28779,720,6587,66523,9531465,1831368,61410033,0,1155,1593,106794,0,0
11-Dec-19,LRJK188,LRJK188MC,154677,720,21633,720,7328,62806,15938215,2671962,68296109,87059,495,548,142934,0,0
11-Dec-19,LRJK188,LRJK188MG,0,720,18245,720,4726,0,1002480,0,23234855,0,909,1260,0,0,0
11-Dec-19,LRJK188,LRJK188MK,12264,720,9187,720,3275,2588,4014983,247952,15777140,1441154,452,412,3122,0,0
11-Dec-19,LRJK190,LRJK190K,716274,720,111323,720,33681,259143,7612790,5006627,72909830,305459,3596,5016,9412226,0,0
11-Dec-19,LRJK190,LRJK190KA,,,,,,,,,,,,,,,
11-Dec-19,LRJK190,LRJK190KE,411765,720,14116,720,3801,283713,533667,1707040,14398533,1052849,622,978,2395066,0,0
11-Dec-19,LRJK190,LRJK190L,627048,720,53281,720,14073,245484,7026935,3503747,74416992,800537,1999,3124,2167006,0,0
11-Dec-19,LRJK190,LRJK190LB,,,,,,,,,,,,,,,
11-Dec-19,LRJK190,LRJK190LF,749958,720,11115,720,4248,551754,372612,2438076,11880947,603008,477,919,2239530,0,0
11-Dec-19,LRJK190,LRJK190M,209654,720,108003,720,28690,101575,5039966,704289,52175276,134701,4331,6633,1708269,0,0
11-Dec-19,LRJK190,LRJK190MC,,,,,,,,,,,,,,,
11-Dec-19,LRJK190,LRJK190MG,238566,720,26689,720,9341,126171,538650,590490,13637332,87220,2061,2869,1632732,0,0
11-Dec-19,LRJK192,LRJK192K,24629,720,16746,720,1951,10835,4424474,287721,36731597,866,476,829,20576,0,0
11-Dec-19,LRJK192,LRJK192KA,0,720,35957,720,10090,0,10518495,0,81893715,69510,818,1313,0,0,0
11-Dec-19,LRJK192,LRJK192KE,29688,720,14538,720,3960,14427,595756,30656,15408863,0,352,858,38423,0,0
11-Dec-19,LRJK192,LRJK192L,79841,720,62629,720,11021,17624,12347483,778705,110335877,126330,2020,2693,148616,0,0
11-Dec-19,LRJK192,LRJK192LB,0,720,51647,720,18988,0,11928348,0,85530544,97109,1325,2019,0,0,0
11-Dec-19,LRJK192,LRJK192LF,58652,720,8283,720,1764,18140,529844,375647,13844213,0,648,991,37252,0,0
11-Dec-19,LRJK192,LRJK192M,71495,720,88712,720,16728,46609,9533032,185421,88134974,155094,3901,4728,113168,0,0
11-Dec-19,LRJK192,LRJK192MC,,,,,,,,,,,,,,,
11-Dec-19,LRJK192,LRJK192MG,213566,720,14224,720,2503,144026,649712,503122,16394419,0,1052,1483,747177,0,0
11-Dec-19,LRJK193,LRJK193K,741938,720,66805,720,11133,604289,4218821,2034837,59568558,76382,2647,3680,1612735,0,0
11-Dec-19,LRJK193,LRJK193KA,885754,720,33905,720,11826,762119,3879166,5265750,50160741,906296,1076,1700,1444248,0,0
11-Dec-19,LRJK193,LRJK193KE,102946,720,14156,720,2532,74814,308582,188722,16370703,0,1243,1625,162191,0,0
11-Dec-19,LRJK193,LRJK193KI,247689,720,28358,720,8470,192393,1160427,621952,28690499,1577701,1188,1682,271797,0,0
11-Dec-19,LRJK193,LRJK193L,203403,720,55997,720,8727,181958,6304815,1562241,80943454,139850,1453,2388,442510,0,0
11-Dec-19,LRJK193,LRJK193LB,713498,720,39958,720,14156,656116,3599517,3659332,54068308,476729,987,1732,1322447,0,0
11-Dec-19,LRJK193,LRJK193LF,47691,720,9261,720,1921,41960,534431,289421,14927148,0,659,814,50455,0,0
11-Dec-19,LRJK193,LRJK193LJ,179843,720,18776,720,3050,137707,1134665,262415,27625773,1854275,567,1114,142485,0,0
11-Dec-19,LRJK193,LRJK193M,328863,720,46836,720,7798,256661,4177534,1057053,65193074,41660,1909,2702,353534,0,0
11-Dec-19,LRJK193,LRJK193MC,263100,720,17123,720,5864,239043,2639860,2283256,30666110,14108,382,1000,341249,0,0
11-Dec-19,LRJK193,LRJK193MG,314797,720,5521,720,1080,266230,151547,556062,6408191,0,475,670,364837,0,0
11-Dec-19,LRJK193,LRJK193MK,72419,720,26201,720,9481,56189,828627,130680,21919376,648599,915,1534,170181,0,0
11-Dec-19,LRJK195,LRJK195K,377963,720,90318,720,38198,113389,8057178,2297045,78266722,552110,4742,5613,2314149,0,0
11-Dec-19,LRJK195,LRJK195KA,0,720,72518,720,43904,0,11744400,0,83140208,595293,2630,3650,0,0,0
11-Dec-19,LRJK195,LRJK195KE,494832,720,12137,720,5753,271364,536077,2621022,13932883,0,1078,1508,1349980,0,0
11-Dec-19,LRJK195,LRJK195L,263294,720,54341,720,18999,113339,5021293,2653218,65497851,214219,1878,3269,942752,0,0
11-Dec-19,LRJK195,LRJK195LB,0,720,31894,720,16912,0,6560067,0,47507892,346473,923,1950,0,0,0
11-Dec-19,LRJK195,LRJK195LF,28580,720,4578,720,1178,17324,87523,139066,5071911,0,286,572,38962,0,0
11-Dec-19,LRJK195,LRJK195M,122679,720,52986,720,18491,64921,6921510,655720,66146531,647660,2192,3429,249540,0,0
11-Dec-19,LRJK195,LRJK195MC,0,720,44435,720,22115,0,8689582,0,63003137,215947,1650,2568,0,0,0
11-Dec-19,LRJK195,LRJK195MG,328255,720,11800,720,4265,201438,327701,1218926,11713140,0,962,1254,686487,0,0
11-Dec-19,LRJK197,LRJK197K,62845,720,31989,720,6834,12023,9862556,873711,46324488,589158,837,1456,28768,0,0
11-Dec-19,LRJK197,LRJK197KA,0,720,30555,720,13180,0,11322500,0,51014702,269135,894,1343,0,0,0
11-Dec-19,LRJK197,LRJK197KE,88244,720,12528,720,4821,42136,781161,770156,20986913,0,487,973,73737,0,0
11-Dec-19,LRJK197,LRJK197L,0,720,25764,720,7747,0,10409175,0,62396894,380943,1882,2036,0,0,0
11-Dec-19,LRJK197,LRJK197LB,0,720,24086,720,15640,0,11765344,0,52939418,0,889,1317,0,0,0
11-Dec-19,LRJK197,LRJK197LF,112602,720,19383,720,4631,62534,1090371,832759,17940447,0,1305,1711,396835,0,0
11-Dec-19,LRJK197,LRJK197M,0,720,7867,720,1822,0,1287494,0,12470941,1163764,288,500,0,0,0
11-Dec-19,LRJK197,LRJK197MC,0,720,25144,720,12426,0,7206655,0,40972038,0,1056,1306,0,0,0
11-Dec-19,LRJK197,LRJK197MG,202833,720,9908,720,3728,144395,259234,1422116,8256442,0,507,980,249863,0,0
11-Dec-19,LRJK200,LRJK200K,0,720,26649,720,8085,0,16927058,0,61018724,161584,525,881,0,0,0
11-Dec-19,LRJK200,LRJK200KE,454767,720,17060,720,6696,238560,596292,1915971,13605724,0,1202,2349,1225313,0,0
11-Dec-19,LRJK200,LRJK200L,0,720,11729,720,2621,0,4250154,0,17327896,20709,331,457,0,0,0
11-Dec-19,LRJK200,LRJK200LF,211095,720,7937,720,2524,148197,201540,555013,10390296,0,388,717,339644,0,0
11-Dec-19,LRJK200,LRJK200M,0,720,128095,720,44105,0,14532299,0,114040889,779729,3677,6131,0,0,0
11-Dec-19,LRJK200,LRJK200MG,239523,720,49914,720,16735,118807,1498209,664132,28471392,0,2063,3660,1277630,0,0
11-Dec-19,LRJK202,LRJK202K,255265,720,135402,720,22252,86797,14005963,1899347,118296735,330999,8249,8334,2920363,0,0
11-Dec-19,LRJK202,LRJK202KA,0,720,95398,720,30173,0,37753830,0,115423751,892355,5117,3834,0,0,0
11-Dec-19,LRJK202,LRJK202KE,102111,720,21573,720,3458,46206,788223,488384,20746112,0,2026,2311,888060,0,0
11-Dec-19,LRJK202,LRJK202L,18183,720,14375,720,2917,3979,4816162,134465,32134964,89415,318,573,9460,0,0
11-Dec-19,LRJK202,LRJK202LB,0,720,46737,720,20223,0,13274188,0,76793548,15017,1684,2277,0,0,0
11-Dec-19,LRJK202,LRJK202LF,22490,720,5357,720,807,9656,144599,142634,3494306,0,304,487,11089,0,0
11-Dec-19,LRJK202,LRJK202M,31283,720,33566,720,8551,12997,7040417,101420,50310436,194254,1427,1762,32196,0,0
11-Dec-19,LRJK202,LRJK202MC,0,720,42625,720,21321,0,11514427,0,50354985,32323,2662,2390,0,0,0
11-Dec-19,LRJK202,LRJK202MG,96499,720,5451,720,1598,53334,155101,384418,4117915,0,599,746,178790,0,0
11-Dec-19,LRJK204,LRJK204K,51001,720,37090,720,9726,12552,5804815,202424,56954812,665587,1281,2380,24739,0,0
11-Dec-19,LRJK204,LRJK204KA,0,720,29812,720,16120,0,7930848,0,55042423,23149,968,1520,0,0,0
11-Dec-19,LRJK204,LRJK204KE,528560,720,7236,720,2938,393004,283408,1836238,9481872,0,548,983,832549,0,0
11-Dec-19,LRJK204,LRJK204L,0,720,32491,720,7450,0,13188014,0,78610892,119877,628,1126,0,0,0
11-Dec-19,LRJK204,LRJK204LB,,,,,,,,,,,,,,,
11-Dec-19,LRJK204,LRJK204LF,36416,720,1957,720,446,29593,80542,241549,3178793,0,91,199,36023,0,0
11-Dec-19,LRJK204,LRJK204M,0,720,37709,720,8983,0,9053223,0,78969615,133619,1002,1645,0,0,0
11-Dec-19,LRJK204,LRJK204MC,,,,,,,,,,,,,,,
11-Dec-19,LRJK204,LRJK204MG,24827,720,6601,720,1894,13644,117282,155002,7351589,0,324,627,25379,0,0
11-Dec-19,LRJK205,LRJK205K,103527,720,20777,720,4171,42977,12172270,1179939,60489187,3436,600,1007,65213,0,0
11-Dec-19,LRJK205,LRJK205KA,0,720,21681,720,10751,0,6162605,0,45351001,216697,544,1006,0,0,0
11-Dec-19,LRJK205,LRJK205KE,8443,720,1390,720,283,3027,50617,28941,2296717,0,70,165,3037,0,0
11-Dec-19,LRJK205,LRJK205L,20846,720,3078,720,980,18611,1838266,635169,4704685,603091,54,132,17958,0,0
11-Dec-19,LRJK205,LRJK205LB,0,720,0,720,0,0,0,0,0,0,0,0,0,0,0
11-Dec-19,LRJK205,LRJK205LF,78262,720,616,720,553,55538,51614,821418,305426,0,33,52,59200,0,0
11-Dec-19,LRJK205,LRJK205M,46785,720,12699,720,2517,28342,7365097,575081,47307070,5920081,336,704,33674,0,0
11-Dec-19,LRJK205,LRJK205MC,0,720,0,720,0,0,0,0,0,0,0,0,0,0,0
